,sm_app_clock,application,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active
45,622,LAMMPS,0.987732279,0,0,0,0.148176663,0.172126499,0.069840785,0,19025861.46,15616649.86,97.80806979,23.85550709,23.58887677,96.96292257,73.68185387,524.61,10,0.241967284
46,622,LSTM,0.807461415,0,0,0,0.001831563,0,0.002343374,0,51888477.79,162261657.9,80.91330373,0,0,80.39988415,27.44313214,3252.735,121.116259,0.002343374
47,622,NAMD,0.66490712,0,0,0,0.026220912,0.004593329,0.180070867,0,1627714921,618029759.3,38.17250674,2.57524708,2.060871518,37.68620845,47.29874236,5533.232,109.0097355,0.184664196
48,630,LAMMPS,0.975067334,0,0,0,0.154539232,0.160256539,0.065528102,0,15443314.27,15561066.13,96.85141903,23.69115192,23.11296605,96.06733445,73.12548859,566.982,10,0.225784641
49,630,LSTM,0.739460788,0,0,0,0.001788496,0,0.002180847,0,46564806.3,147372196.9,73.99211679,0,0,73.53348905,27.66959866,3522.981,123.1816494,0.002180847
50,630,NAMD,0.695386429,0,0,0,0.028588855,0.004629363,0.193563337,0,1749320431,664106461.1,38.2441927,2.660945188,2.173475226,37.737613,47.10940108,5196.653,95.8243675,0.1981927
51,637,LAMMPS,0.979451691,0,0,0,0.165521135,0.183360507,0.071406401,0,19410448.92,26614917.13,97.01570048,25.85326087,25.5615942,96.22584541,77.55877053,514.062,9.666666667,0.254766908
52,637,LSTM,0.779732014,0,0,0,0.001739313,0,0.002301,0,53195125.52,165615405.8,78.35084835,0,0,77.73707747,28.00775963,3284.573,122.1983668,0.002301
53,637,NAMD,0.707068642,0,0,0,0.031359799,0.004963277,0.20314289,0,2040960449,833877774,39.01063951,2.679441711,2.203981238,38.43061435,47.95150955,5144.954,106.276249,0.208106167
54,645,LAMMPS,0.981914641,0,0,0,0.164726734,0.173807943,0.069836396,0,19822098.16,33218474.4,96.83876704,25.31179609,24.78186129,95.8992294,77.30439538,551.656,9.333333333,0.243644339
55,645,LSTM,0.751787027,0,0,0,0.001838186,0,0.002240195,0,51898804.67,158693128.6,75.49870524,0,0,75.00334744,27.78781589,3351.214,121.2381679,0.002240195
56,645,NAMD,0.661367935,0,0,0,0.028030334,0.004542561,0.182181661,0,1745732888,696476068.2,37.14636678,2.61349481,2.129757785,36.73114187,47.2272316,5222.622,101.3735085,0.186724222
57,652,LAMMPS,0.9912,0,0,0,0.161315077,0.188507692,0.073616615,0,14769490.97,14878790.15,97.17046154,26.17292308,25.46215385,96.54092308,78.37052985,510.718,9.666666667,0.262124307
58,652,LSTM,0.776550033,0,0,0,0.001779344,0,0.002256852,0,53012951.98,163537240.9,78.02059016,0,0,77.43567213,27.80532361,3251.809,120.0684068,0.002256852
59,652,NAMD,0.67399103,0,0,0,0.030635394,0.00474497,0.190125697,0,1957139170,792968902.8,40.93454545,2.859515152,2.426545455,40.46266667,49.5568337,4917.89,104.003063,0.194870667
60,660,LAMMPS,0.987843826,0,0,0,0.16177724,0.174953995,0.071779056,0,24543699.29,15400929.11,96.83595642,25.73486683,24.97276029,96.12469734,78.25680508,511.286,9,0.246733051
61,660,LSTM,0.743817246,0,0,0,0.001823386,0,0.002228171,0,51667665.42,158882672,74.75238278,0,0,74.1974669,28.34640498,3366.638,118.9025386,0.002228171
62,660,NAMD,1,0,0,0,0,0.004,0,0,0,0,21,2,1,20,40.59977778,0.92,100.3693165,0.004
63,667,LAMMPS,0.983149032,0,0,0,0.170077419,0.176151613,0.077751613,0,30530245.77,108977317.6,96.30580645,27.20129032,26.67354839,95.47548387,81.48105548,501.042,9,0.253903226
64,667,LSTM,0.760481534,0,0,0,0.001867389,0,0.002214706,0,53070664.24,165322662.5,76.23986351,0,0,75.77994112,28.05313616,3272.632,118.084251,0.002214706
65,667,NAMD,0.68266042,0,0,0,0.030334613,0.004847821,0.204864191,0,1938905431,743709000.3,35.35199819,2.598329194,2.096635809,34.85933619,48.46025581,5479.42,98.984982,0.209712012
66,675,LAMMPS,0.98160013,0,0,0,0.173747554,0.191358121,0.073990215,0,20252341.96,14042808.5,96.94911937,27.68166993,27.20417482,96.2615786,82.07897978,499.654,9,0.265348336
67,675,LSTM,0.747071243,0,0,0,0.001764086,0,0.002235329,0,53156528.84,165019127.7,75.06480156,0,0,74.57130774,28.14353012,3216.183,118.9973848,0.002235329
68,675,NAMD,0.669975716,0,0,0,0.032865621,0.004742428,0.193655116,0,2050901786,864564035.1,42.04870396,3.187585266,2.664392906,41.56057299,50.91241269,4675.679,93.68441,0.198397544
69,682,LAMMPS,0.981294737,0,0,0,0.163738816,0.195457237,0.077148026,0,23670259.33,24776889.79,96.39342105,27.61118421,27.21973684,95.40460526,82.62039934,543.144,9,0.272605263
70,682,LSTM,0.676395304,0,0,0,0.001835521,0,0.002120229,0,48937879.58,146730818.5,67.60824804,0,0,67.10746538,28.09475816,3656.776,123.4776346,0.002120229
71,682,NAMD,0.656100222,0,0,0,0.029253565,0.004234855,0.190839984,0,1788486692,715328406.6,40.23537878,3.022373414,2.560905404,39.85267565,51.24455803,4960.525,108.9407425,0.195074839
72,690,LAMMPS,0.979013532,0,0,0,0.179874154,0.17979364,0.073443843,0,20520852.26,15897548.44,96.22733424,27.27401894,26.91948579,95.36874154,82.38145535,542.138,9,0.253237483
73,690,LSTM,0.707275974,0,0,0,0.001915492,0,0.00220773,0,51314869.01,155923156.4,71.00216851,0,0,70.49677913,28.38105995,3394.024,118.199204,0.00220773
74,690,NAMD,0.638998974,0,0,0,0.030740366,0.004591648,0.180437363,0,1927428281,885943778.6,39.69025641,3.033699634,2.535091575,39.31750916,50.41684454,4824.215,94.3819045,0.185029011
75,697,LAMMPS,0.983399232,0,0,0,0.201210493,0.200096609,0.07881126,0,21898448.53,21619009.58,96.31989763,30.25847729,29.92258477,95.55150352,89.11567498,528.884,8,0.278907869
76,697,LSTM,0.5777,0,0,0,0,0,0.002,0,121113,319298,63.7,0,0,63.3,28.3507,31.782,119.4269104,0.002
77,697,NAMD,0.613328553,0,0,0,0.02887297,0.004967259,0.184223985,0,1800243412,696459917.8,33.6927665,2.572461929,2.113324873,33.16218274,49.07978896,5455.141,94.04924,0.189191244
78,705,LAMMPS,0.995914242,0,0,0,0.192059724,0.214233538,0.081977029,0,14683199.37,14240191.2,96.70214395,31.11179173,30.58192956,96.03292496,90.57652527,486.359,8,0.296210567
79,705,LSTM,0.681291521,0,0,0,0.001812032,0,0.002177057,0,51321510.03,155886539.6,68.75031172,0,0,68.17531172,28.4950745,3461.131,119.1525156,0.002177057
80,705,NAMD,0.646680626,0,0,0,0.030502901,0.005204844,0.194581988,0,2048227358,739357760.4,35.29175076,2.751387487,2.24684662,34.75163976,49.0851057,5046.716,93.2205395,0.199786832
81,712,LAMMPS,0.967663524,0,0,0,0.183114576,0.200784627,0.077973169,0,27880402.65,16480926.73,95.33212473,29.77084844,29.04641044,94.66787527,87.64318782,527.076,8,0.278757796
82,712,LSTM,0.71590346,0,0,0,0.001804391,0,0.00221191,0,52787808.45,162703433.4,71.9251497,0,0,71.52794411,28.5192857,3320.38,117.0760914,0.00221191
83,712,NAMD,0.62842903,0,0,0,0.029636594,0.00464448,0.187927693,0,1834616629,683065637.7,34.29029671,2.698342689,2.219994654,33.84335739,48.61583694,5239.141,107.695858,0.192572173
84,720,LAMMPS,0.99441102,0,0,0,0.204540581,0.199976917,0.077036485,0,18107398.64,32911279.93,96.92553984,30.89947878,30.44601638,96.1839166,90.86649144,485.209,8,0.277013402
85,720,LSTM,0.713992299,0,0,0,0.001892509,0,0.002199052,0,53230061.91,163379227.3,71.80753028,0,0,71.28607162,28.68700592,3268.602,119.1590723,0.002199052
86,720,NAMD,0.652945929,0,0,0,0.035084901,0.004547668,0.191969486,0,2229539580,990246341.3,42.63304348,3.411225296,2.929644269,42.103083,53.48583415,4510.191,90.901558,0.196517154
87,727,LAMMPS,0.979396707,0,0,0,0.19367515,0.201592066,0.079826347,0,21266375.05,62301935.65,95.88922156,30.50149701,29.78368263,95.10928144,89.42639746,485.183,8,0.281418413
88,727,LSTM,0.700514301,0,0,0,0.001724245,0,0.002233316,0,52910544.76,162272930.1,70.23397775,0,0,69.71246028,28.68417048,3299.066,116.1574963,0.002233316
89,727,NAMD,0.653950469,0,0,0,0.034497103,0.004793598,0.202311258,0,2246607544,895053880,39.10968543,3.138383002,2.683774834,38.68722406,52.87532919,4738.74,96.8707655,0.207104856
90,735,LAMMPS,0.959974438,0,0,0,0.205176607,0.197699458,0.080557707,0,49060845.47,25633510.72,95.18280403,31.59721146,31.04725019,94.4306739,91.89185825,477.408,8,0.278257165
91,735,LSTM,0.5795,0,0,0,0,0,0.002,0,56810455,151649513,62.5,0,0,62,28.808,31.107,121.2934062,0.002
92,735,NAMD,0.604949653,0,0,0,0.032497365,0.004521221,0.17752552,0,2046713250,864002865.1,36.5259362,2.963522885,2.529819695,36.12635229,52.19560097,4941.457,101.074631,0.182046741
93,742,LAMMPS,0.972290373,0,0,0,0.213677795,0.202669255,0.078419255,0,15097534.36,15923415.46,95.08695652,31.98835404,31.67158385,94.3136646,92.82196584,519.728,8,0.28108851
94,742,LSTM,0.625814299,0,0,0,0.001659357,0,0.001964854,0,48843455.72,144831657.6,62.77927305,0,0,62.34592971,28.75326068,3730.075,121.4800218,0.001964854
95,742,NAMD,0.604439878,0,0,0,0.031431019,0.004741795,0.177380773,0,2079911947,871514343.6,35.46369445,2.921289573,2.445686901,35.03499855,50.6580822,4920.539,97.563896,0.182122568
96,750,LAMMPS,0.993088811,0,0,0,0.219218881,0.20391958,0.081676923,0,14655991.57,14899926.34,96.5048951,33.11538462,32.55664336,95.65734266,95.68916853,475.076,8,0.285596503
97,750,LSTM,0.693605543,0,0,0,0.001788297,0,0.002201893,0,54060444.79,166287052.2,69.69966385,0,0,69.08218426,29.00878487,3273.579,115.9693975,0.002201893
98,750,NAMD,0.613357101,0,0,0,0.031977663,0.00472855,0.186773225,0,1998407973,784027133.4,38.28387574,3.140088757,2.681065089,37.70591716,52.51892175,4823.42,90.065716,0.191501775
99,757,LAMMPS,0.976633256,0,0,0,0.20889122,0.200276612,0.083313908,0,30126712.48,15612146.13,94.73737374,32.12975913,31.5011655,93.97280497,93.60744367,519.562,8,0.28359052
100,757,LSTM,0.683614281,0,0,0,0.001698531,0,0.002215032,0,53487450.75,164907254.4,68.78708575,0,0,68.18305432,29.36454964,3324.499,114.7322278,0.002215032
101,757,NAMD,0.64125778,0,0,0,0.034429259,0.004647417,0.200294193,0,2163386703,907794658.9,41.25890279,3.456528714,2.992139878,40.76419634,55.43957074,4567.391,90.9294395,0.20494161
102,765,LAMMPS,0.989772688,0,0,0,0.225642178,0.209547105,0.08840363,0,13744640.62,13662220.55,95.43733794,34.69576491,34.07865169,94.89196197,99.38557303,466.977,8,0.297950735
103,765,LSTM,0.605982093,0,0,0,0.001786774,0,0.001875657,0,49313301.7,146102971.2,60.70309083,0,0,60.18243603,29.38759689,3773.352,122.9773698,0.001875657
104,765,NAMD,0.61459304,0,0,0,0.031551337,0.00459304,0.183912568,0,1994772193,809291287.7,35.45125108,2.979580098,2.475266034,34.97742307,52.6600302,5035.631,90.0133895,0.188505608
105,772,LAMMPS,0.976485257,0,0,0,0.225183656,0.205193766,0.087486099,0,21680817.09,57239934.67,94.74810447,33.76748104,33.16512216,93.60067397,97.90445577,511.077,8,0.292679865
106,772,LSTM,0.648406827,0,0,0,0.001720923,0,0.002080531,0,51369114.14,154541302.3,65.32060683,0,0,64.79608091,29.41935234,3525.282,121.3752925,0.002080531
107,772,NAMD,0.597962666,0,0,0,0.032798746,0.004721307,0.178542365,0,2143300480,853866366.3,34.65568033,2.921394196,2.444071751,34.29123523,52.52338749,5051.55,89.561367,0.183263672
108,780,LAMMPS,0.978371795,0,0,0,0.227765224,0.206234776,0.08433734,0,16908908.93,15469398.98,94.95592949,34.85496795,34.41987179,94,98.96578125,467.502,8,0.290572116
109,780,LSTM,0.665203695,0,0,0,0.001708551,0,0.002170753,0,53510914.19,165597260.7,66.98811384,0,0,66.51511241,29.69810433,3373.051,116.6036952,0.002170753
110,780,NAMD,0.639124739,0,0,0,0.036141812,0.00425993,0.195279791,0,2194612579,1002937987,42.65923345,3.703832753,3.204878049,42.12421603,57.11784216,4342.682,87.3496285,0.199539721
111,787,LAMMPS,0.978637916,0,0,0,0.222031597,0.209473954,0.086362084,0,37010796.19,22926035.23,94.21263877,34.25106746,33.86421862,93.41161401,99.03875833,512.823,8,0.295836038
112,787,LSTM,0.662828281,0,0,0,0.00176034,0,0.002172409,0,53602098.96,164102191.5,66.66056756,0,0,66.10481254,29.72534323,3346.583,114.0672494,0.002172409
113,787,NAMD,0.454,0,0,0,0.036141812,0,0.147,0,0,0,19,2,1,19,63.813,0,86.181511,0.147
114,795,LAMMPS,0.96977952,0,0,0,0.240526753,0.213347786,0.086926199,0,24396639.54,15015369.11,94.63653137,36.150369,35.65498155,93.98062731,103.3117961,458.775,7,0.300273985
115,795,LSTM,0.647342266,0,0,0,0.001682455,0,0.00212541,0,53297246.58,162474259.1,65.06344208,0,0,64.57774503,29.85063348,3426.642,117.0101101,0.00212541
116,795,NAMD,0.584242808,0,0,0,0.033046414,0.003879363,0.172926352,0,2047407419,919172998.9,39.94207902,3.557153817,3.110088224,39.52301496,56.03346222,4558.962,88.2122685,0.176805715
117,802,LAMMPS,0.971353509,0,0,0,0.233670175,0.21404386,0.088314035,0,26958085.55,58917994.26,94.99035088,36.18070175,35.62017544,94.22982456,103.3168377,502.321,7,0.302357895
118,802,LSTM,0.662520139,0,0,0,0.001709617,0,0.002163624,0,54305048.17,167022678.4,66.72285714,0,0,66.15066202,29.81678286,3345.099,115.7194534,0.002163624
119,802,NAMD,0.611462419,0,0,0,0.033514063,0.004535833,0.184871286,0,2104125270,946386394.4,36.74845066,3.215318608,2.748291753,36.30573653,53.07353552,4702.981,96.923569,0.189407119
120,810,LAMMPS,0.976084666,0,0,0,0.236129821,0.212425212,0.091498589,0,30849227.51,61879527.51,95.37064911,36.73095014,35.35183443,94.61429915,105.3083744,461.166,7.333333333,0.303923801
121,810,LSTM,0.637035594,0,0,0,0.001687132,0,0.002093285,0,53209755.26,161969299.9,63.86979821,0,0,63.33112802,30.00223619,3577.847,119.45167,0.002093285
122,810,NAMD,0.595491258,0,0,0,0.034993144,0.003783168,0.17688567,0,2172293574,995290742,38.73654439,3.447377443,3.011998629,38.35635927,56.7401049,4592.413,85.834599,0.180668838
123,817,LAMMPS,0.98290581,0,0,0,0.241276408,0.218700704,0.091408451,0,20764774.07,17110839.21,94.17517606,36.28609155,35.72183099,93.45334507,104.1022324,502.677,7,0.310109155
124,817,LSTM,0.518357143,0,0,0,0.001687132,0,0.001785714,0,40994415.79,119230239.1,58.57142857,0,0,58,29.83535714,33.008,116.9416197,0.001785714
125,817,NAMD,0.556654077,0,0,0,0.029505373,0.003984197,0.163368837,0,1861973976,786277016.8,30.49573325,2.731036662,2.235777497,29.90154867,51.35781147,5348.907,96.874241,0.167353034
126,825,LAMMPS,0.972493786,0,0,0,0.252721624,0.221957746,0.086277548,0,36741080.06,77945718.7,95.33140017,37.08533554,36.48715824,94.62717481,107.9009155,435.903,7,0.308235294
127,825,LSTM,0.632935829,0,0,0,0.001666689,0,0.002050906,0,52841511.87,161540599.8,63.39384553,0,0,62.84095347,30.13436543,3471.477,118.3672589,0.002050906
128,825,NAMD,0.578069232,0,0,0,0.032443184,0.004052787,0.17211429,0,2019397697,912151226.8,34.57243874,3.132543989,2.66847558,33.98503536,54.30475497,4977.027,89.5061225,0.176167077
129,832,LAMMPS,0.959605338,0,0,0,0.241386082,0.227900858,0.08371306,0,17440063.81,18934699.69,94.83984747,37.4613918,36.98570067,94.08770257,106.9193012,501.775,7,0.311613918
130,832,LSTM,0.629915097,0,0,0,0.001922178,0,0.002109927,0,53289771.94,162968467.6,63.57314726,0,0,63.05520418,30.14189612,3450.555,118.609352,0.002109927
131,832,NAMD,0.552900256,0,0,0,0.031554915,0.00424976,0.163845501,0,2025795478,836578830,32.21293628,2.891770733,2.461735511,31.68571886,54.09813625,5262.842,89.499996,0.168095261
132,840,LAMMPS,0.985392968,0,0,0,0.245780765,0.237760083,0.084552223,0,30199566.18,40247227.23,95.97724922,39.12202689,38.59358842,94.93071355,110.6881179,455.022,7,0.322312306
133,840,LSTM,0.423071823,0,0,0,2.76E-05,0,0.001027624,0,1424545.387,4674619.309,57.06077348,0,0,56.68232044,30.30134254,50.416,115.2916014,0.001027624
134,840,NAMD,0.526834513,0,0,0,0.031821225,0.003733736,0.149756342,0,1931506543,891230662,34.74926661,3.242277826,2.824676445,34.19516825,55.19416221,5012.081,95.367161,0.153490078
135,847,LAMMPS,0.986344199,0,0,0,0.24329722,0.222216683,0.088715244,0,20340500.57,28325325.43,95.16107383,38.18791946,37.76126558,93.86193672,109.2508802,456.834,7,0.310931927
136,847,LSTM,0.573020668,0,0,0,0.002042063,0,0.00165729,0,59297343.66,200745691.6,57.62037771,0,0,57.22147385,30.3157708,3735.872,122.9718578,0.00165729
137,847,NAMD,0.573700328,0,0,0,0.032481445,0.004173892,0.163244007,0,2060016306,873289172.3,37.66748768,3.511494253,2.99408867,37.30295567,56.8603156,4693.535,85.564026,0.167417899
138,855,LAMMPS,0.974694524,0,0,0,0.255091258,0.224103746,0.086571566,0,22572326.39,45172011.38,94.55427474,38.04322767,38.10758886,93.76176753,108.7975994,455.329,7,0.310675312
139,855,LSTM,0.542714286,0,0,0,0.001,0,0.002,0,53333779,163095000,55,0,0,54,30.38414286,33.51,120.4688174,0.002
140,855,NAMD,0.532627045,0,0,0,0.029057908,0.003533365,0.157465672,0,1875661359,778535387.8,30.58565929,2.849213988,2.362207251,30.27285852,53.59317533,5317.942,89.4256135,0.160999037
141,862,LAMMPS,0.977226773,0,0,0,0.255048951,0.235038961,0.085715285,0,23854482.34,15839458.04,94.74425574,39.07692308,38.50549451,94.01898102,110.7267662,498.181,7,0.320754246
142,862,LSTM,0.470545455,0,0,0,0.001,0,0.001727273,0,35901817.45,114663170.2,56.36363636,0,0,56,30.07381818,33.12,115.2169263,0.001727273
143,862,NAMD,0.545364062,0,0,0,0.032483855,0.003799398,0.16131387,0,2023184504,858467540,33.97875188,3.198092689,2.670737828,33.54977413,54.99855245,4994.355,86.376419,0.165113268
144,870,LAMMPS,0.971114114,0,0,0,0.262075075,0.219836837,0.085435435,0,28085711.71,58343143.93,95.1031031,39.10510511,38.37837838,94.42742743,112.3484204,433.881,7,0.305272272
145,870,LSTM,0.595925373,0,0,0,0.001915179,0,0.001902519,0,53063143.91,163797089.6,59.88772655,0,0,59.44676173,30.7208746,3489.434,118.3917611,0.001902519
146,870,NAMD,0.575608461,0,0,0,0.037058655,0.004070622,0.173925333,0,2228672521,1019215605,35.57256026,3.425922805,2.921961908,35.10112928,56.55663964,4820.527,87.31958,0.177995955
147,877,LAMMPS,0.95379207,0,0,0,0.239706963,0.224029014,0.08309381,0,41562734.74,216927630.1,92.23404255,38.06673114,37.3926499,91.55222437,108.4801489,498.076,7,0.307122824
148,877,LSTM,0.592452876,0,0,0,0.001735219,0,0.001824373,0,53368728.52,162079157.1,59.50831211,0,0,58.91540421,30.71502896,3509.223,116.6881744,0.001824373
149,877,NAMD,0.525203138,0,0,0,0.031650332,0.003953906,0.153358726,0,2030219313,921797137.6,31.4633673,3.002587741,2.496846191,30.8319586,54.74040256,5201.457,95.1925315,0.157312632
150,885,LAMMPS,0.954561335,0,0,0,0.250055937,0.223353288,0.083954858,0,36049695.06,49274341.86,91.73699706,37.89106968,37.63886163,91.04808636,109.3994524,497.199,7,0.307308146
151,885,LSTM,0.600837133,0,0,0,0.00162314,0,0.00178942,0,53831766.36,164012996.8,60.01733788,0,0,59.5240273,30.82330833,3493.212,114.8738035,0.00178942
152,885,NAMD,0.566649695,0,0,0,0.032673145,0.003987151,0.169357694,0,2103510562,861566155,31.4156762,2.997590748,2.521522647,30.94587215,54.32756296,5095.857,90.6439665,0.173344845
153,892,LAMMPS,0.977711759,0,0,0,0.278715921,0.200849116,0.088817898,0,16269753.41,31660809.89,93.61914672,39.88345473,39.56399584,92.96774194,112.9767742,497.581,7,0.289667014
154,892,LSTM,0.599241894,0,0,0,0.0016,0,0.001863624,0,53882684.14,164540365.8,60.56110354,0,0,59.88535422,30.81930191,3452.752,114.5311928,0.001863624
155,892,NAMD,0.532684757,0,0,0,0.033374888,0.003374351,0.160286763,0,2044391070,868141485,35.49722371,3.429697295,2.915278524,35.02632993,56.1679022,4712.088,82.750675,0.163661114
156,900,LAMMPS,0.974092293,0,0,0,0.271370124,0.208526166,0.087616556,0,29865842.63,89357841.46,93.1284491,38.6565176,38.16079924,92.41484301,111.8071056,450.565,7,0.296142722
157,900,LSTM,0.581070114,0,0,0,0.001674607,0,0.001707431,0,53491985.44,162935176.4,58.10855441,0,0,57.53146995,31.05112865,3581.591,117.9018044,0.001707431
158,900,NAMD,0.54654442,0,0,0,0.033854099,0.00387342,0.166089744,0,2098400111,922870249.6,37.1621524,3.626038281,3.120079451,36.75875767,58.82782918,4605.25,89.901882,0.169963164
159,907,LAMMPS,0.975418462,0,0,0,0.269668718,0.233829744,0.085836923,0,26799059.14,114498536.3,94.31692308,40.64410256,40.15487179,93.46153846,115.4275549,452.87,7,0.319666667
160,907,LSTM,0.580591665,0,0,0,0.00165128,0,0.001731319,0,53353956.28,162809022.8,58.22797212,0,0,57.66673567,31.05400186,3515.46,115.0772943,0.001731319
161,907,NAMD,0.521929222,0,0,0,0.034029205,0.00402491,0.15461261,0,2124901721,897700259.1,33.2532211,3.255626181,2.753650576,32.6715341,55.77284745,5034.425,93.175106,0.15863752
162,915,LAMMPS,0.965955852,0,0,0,0.27424846,0.218155031,0.084223819,0,22661795.67,23107688.29,93.31930185,40.14989733,39.69609856,92.47946612,113.5355339,450.718,7,0.30237885
163,915,LSTM,0.551044505,0,0,0,0.002060372,0,0.001487423,0,56790646.05,192381165.9,55.39512384,0,0,54.87229102,30.76877619,3678.61,116.928734,0.001487423
164,915,NAMD,0.542241694,0,0,0,0.034333978,0.003828617,0.158870628,0,2185478850,921545300.3,35.70697838,3.529091229,3.015468448,35.0562489,57.8979383,4724.227,86.999035,0.162699245
165,922,LAMMPS,0.952350663,0,0,0,0.271002039,0.203833843,0.086874618,0,50169034.88,122102625.2,93.63302752,40.55963303,39.57084608,92.90316004,114.151998,452.5,7,0.290708461
166,922,LSTM,0.574440607,0,0,0,0.00177568,0,0.001583768,0,53530639.77,162902620.1,57.72535018,0,0,57.34873661,31.16336906,3527.966,118.9199692,0.001583768
167,922,NAMD,0.504970796,0,0,0,0.03353528,0.004031562,0.147572102,0,2074887162,1073175228,34.41592599,3.39742427,2.937783421,33.92762561,58.19215454,4860.513,94.108284,0.151603664
168,930,LAMMPS,0.989777654,0,0,0,0.284052514,0.219715084,0.091241341,0,17328529.82,32122579.01,95.04581006,42.40223464,41.7452514,94.14636872,118.166324,451.678,7,0.310956425
169,930,LSTM,0.550833224,0,0,0,0.001839269,0,0.001423314,0,52032442.67,157912454.6,55.17492443,0,0,54.61979235,31.30497306,3753.166,119.5510385,0.001423314
170,930,NAMD,0.535257728,0,0,0,0.034237635,0.004031491,0.163073802,0,2121433565,935071940.6,33.36012365,3.33751932,2.886785162,32.79945904,58.18915881,5082.264,88.9413565,0.167105293
171,937,LAMMPS,0.965084926,0,0,0,0.268625265,0.224421444,0.088746285,0,22057993.7,45630663.8,92.9522293,40.49150743,40.49787686,92.09872611,115.103241,449.282,7,0.313167729
172,937,LSTM,0.572545307,0,0,0,0.001666442,0,0.001527684,0,53921605.17,163024714.8,57.68109386,0,0,57.27954085,31.32425658,3516.853,117.6752977,0.001527684
173,937,NAMD,0.54752567,0,0,0,0.036494253,0.003576628,0.157574713,0,2298562408,1039344014,38.46302682,3.906896552,3.400383142,37.96015326,60.34806149,4469.805,83.401718,0.161151341
174,945,LAMMPS,0.978394624,0,0,0,0.28017957,0.227524731,0.091563441,0,28948921.27,118836732.6,94.27419355,42.2344086,41.59354839,93.0655914,119.205472,425.739,7,0.319088172
175,945,LSTM,0.474090909,0,0,0,0.001666442,0,0.001636364,0,0,0,50.36363636,0,0,49.72727273,31.426,69.219,118.8058403,0.001636364
176,945,NAMD,0.528460871,0,0,0,0.033661288,0.00371317,0.158754815,0,2131041905,928417223.8,30.4945341,3.054659032,2.571403783,30.04129794,55.99115148,5113.437,88.7185825,0.162467985
177,952,LAMMPS,0.971583333,0,0,0,0.282962121,0.209522727,0.087708874,0,20983717.33,20346739.14,92.4491342,41.92965368,41.2478355,91.23809524,117.5124275,494.059,7,0.297231601
178,952,LSTM,0.559054932,0,0,0,0.001599917,0,0.00143753,0,53206941.48,161949952.3,56.24285813,0,0,55.67453707,31.57208584,3594.861,118.0350497,0.00143753
179,952,NAMD,0.517541808,0,0,0,0.032765913,0.00367194,0.150581168,0,2136392177,937027598.6,33.60922787,3.375141243,2.890583804,33.22109228,57.94440659,4905.547,89.983582,0.154253108
180,960,LAMMPS,0.976249723,0,0,0,0.272358491,0.230391787,0.090602664,0,22650693.17,36040244.49,93.33962264,42.08102109,41.6481687,92.70810211,118.9009845,498.678,7,0.320994451
181,960,LSTM,0.502991597,0,0,0,1.96E-05,0,0.001980392,0,942230.8627,3065989.333,51,0,0,50,31.27395238,51.969,116.2931639,0.001980392
182,960,NAMD,0.54923956,0,0,0,0.03695422,0.003951774,0.160027608,0,2302755068,1008170984,33.72689149,3.448366241,3.002446269,33.11742093,57.19924131,4700.569,88.693035,0.163979382
183,967,LAMMPS,0.980185227,0,0,0,0.283710227,0.204626136,0.095646591,0,28214743.7,17377687.73,94.45454545,43.25340909,42.7875,93.85,120.4224125,421.576,7,0.300272727
184,967,LSTM,0.549214659,0,0,0,0.001735794,0,0.001448436,0,53847264.06,163908572.4,55.08804657,0,0,54.66130846,31.691274,3597.689,116.1257136,0.001448436
185,967,NAMD,0.486295985,0,0,0,0.029885949,0.003406204,0.13960438,0,1898683949,838434974,28.14507299,2.898722628,2.416788321,27.72390511,55.17826953,5378.887,99.0209195,0.143010584
186,975,LAMMPS,0.958491909,0,0,0,0.265045307,0.221349515,0.084413161,0,48551533.84,25274895.47,92.78101402,41.48867314,41.0798274,92.03344121,117.9369666,448.464,7,0.305762676
187,975,LSTM,0.508856961,0,0,0,0.001749284,0,0.001271958,0,50896210.08,151593517.7,51.220823,0,0,50.69840361,31.80450881,3879.685,121.1028506,0.001271958
188,975,NAMD,0.520214091,0,0,0,0.03537032,0.003836794,0.16080582,0,2306966635,984249926,32.36113002,3.382062628,2.839857046,31.79288632,57.83943022,4908.708,84.269104,0.164642614
189,982,LAMMPS,0.507388587,0,0,0,0.035315217,0.145108696,0.055557065,0,28910665.38,17552903.98,93.5923913,36.63858696,36.30706522,93.25,126.803,133.662,7,0.200665761
190,982,LSTM,0.547724566,0,0,0,0.00182308,0,0.001448711,0,53616562.07,162909132.6,55.28979821,0,0,54.89027466,31.46425301,3533.94,116.9328044,0.001448711
191,982,NAMD,0.511137372,0,0,0,0.036290179,0.003564924,0.149964499,0,2199032309,1057858771,34.94385491,3.659077754,3.174030484,34.34748215,59.45182269,4621.989,80.100891,0.153529423
192,990,LAMMPS,0.95352067,0,0,0,0.277667039,0.228529609,0.083359777,0,38727238.4,104525459.7,93.51620112,42.77206704,42.33743017,92.77094972,120.8117844,447.231,7,0.311889386
193,990,LSTM,0.492792723,0,0,0,0.001853955,0,0.001233012,0,50083109.05,148236794.2,49.35065923,0,0,48.8563641,31.90346431,3993.901,123.2694048,0.001233012
